Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_between_Purchase,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sale_Date ,Season,Preferred_Purchase_Time,Retention_Strategy,Churn_Flag
CUST_0HC6M2,PROD_NO2AYC,TRANS_DH0JF156,1,124.66,Electronics,44,Europe,0.32,5733.21,1/19/2020,3/6/2023,Fall,Evening,Email Campaign,Low
CUST_22L4MN,PROD_633N8F,TRANS_DH0JF157,17,133.43,Sports,82,Asia,0.58,6195.19,1/19/2020,12/10/2023,Spring,Morning,Discount,Medium
CUST_MQKIIK,PROD_Y6GE2M,TRANS_DH0JF158,19,138.64,Electronics,39,Asia,0.13,4689.24,1/19/2020,10/28/2023,Fall,Afternoon,Loyalty Program,Low
CUST_R11G7S,PROD_YOVK7N,TRANS_DH0JF159,15,177.99,Clothing,50,South America,0.18,7271.3,1/19/2020,3/17/2023,Spring,Morning,Email Campaign,Low
CUST_M16PPA,PROD_N6TB67,TRANS_DH0JF160,9,194.94,Sports,55,Europe,0.91,302.28,1/19/2020,4/16/2023,Winter,Morning,Loyalty Program,High
CUST_J5O1GM,PROD_SV5GF6,TRANS_DH0JF161,12,44.97,Home,17,North America,0.16,8158.86,1/20/2020,9/20/2023,Fall,Afternoon,Loyalty Program,Low
CUST_C05AO2,PROD_RM4NZL,TRANS_DH0JF162,7,67.88,Sports,80,South America,0.42,5581.74,1/20/2020,7/11/2023,Winter,Morning,Discount,Low
CUST_78NP44,PROD_22SW8S,TRANS_DH0JF163,1,88.87,Sports,50,South America,0.08,7750.17,1/20/2020,8/3/2023,Spring,Morning,Loyalty Program,Low
CUST_27PZ49,PROD_9SVUL9,TRANS_DH0JF164,14,93.58,Sports,49,Europe,0.04,7940.07,1/20/2020,9/25/2023,Winter,Evening,Email Campaign,Low
CUST_IQA76R,PROD_YKJ8VH,TRANS_DH0JF165,13,164.46,Home,6,South America,0.23,9522.33,1/20/2020,10/5/2023,Spring,Afternoon,Email Campaign,Low
CUST_RLGPEB,PROD_YN1IWI,TRANS_DH0JF166,2,172.04,Sports,33,Asia,0.07,8129.56,1/20/2020,1/22/2023,Fall,Morning,Email Campaign,Low
CUST_5XKEXZ,PROD_RHY8ZK,TRANS_DH0JF167,11,190.6,Electronics,78,North America,0.23,5338.94,1/20/2020,3/19/2023,Winter,Morning,Email Campaign,Low
CUST_P50GJC,PROD_U6X54G,TRANS_DH0JF168,12,22.55,Sports,80,Asia,0.1,2316.67,1/21/2020,5/25/2023,Winter,Morning,Discount,Low
CUST_G9K3LN,PROD_RSHQQS,TRANS_DH0JF169,9,38.47,Sports,16,Asia,0.41,757.7,1/21/2020,5/29/2023,Spring,Afternoon,Email Campaign,Low
CUST_YBR8D6,PROD_MTAKPN,TRANS_DH0JF170,4,82.24,Clothing,20,North America,0.03,8915.08,1/21/2020,8/12/2023,Winter,Morning,Email Campaign,Low
CUST_TEOWYU,PROD_UMAWDM,TRANS_DH0JF171,4,84.66,Electronics,28,Europe,0.79,6175.21,1/21/2020,2/20/2023,Summer,Afternoon,Email Campaign,Medium
CUST_ZY6PTL,PROD_7ZA6LQ,TRANS_DH0JF172,19,86.18,Electronics,21,Europe,0.12,7761.08,1/21/2020,7/26/2023,Winter,Morning,Discount,Low
CUST_1TQSN8,PROD_7FP9J1,TRANS_DH0JF173,13,100.98,Clothing,20,North America,0.56,1272.97,1/21/2020,1/30/2023,Winter,Afternoon,Email Campaign,Medium
CUST_KEYS8V,PROD_CZ8P03,TRANS_DH0JF174,15,129.18,Electronics,58,Asia,0.94,9101.05,1/21/2020,5/8/2023,Spring,Evening,Email Campaign,High
CUST_HP9FIB,PROD_GD3BR3,TRANS_DH0JF175,17,145.14,Home,8,South America,0.05,6084.95,1/21/2020,2/6/2023,Winter,Evening,Email Campaign,Low
CUST_IPP0XM,PROD_43PL2M,TRANS_DH0JF176,13,192.81,Electronics,88,South America,0.57,5861.6,1/21/2020,3/22/2023,Fall,Morning,Email Campaign,Medium
CUST_NKMQR0,PROD_T479RY,TRANS_DH0JF177,14,28.27,Sports,32,Europe,0.08,9615.08,1/22/2020,6/27/2023,Summer,Evening,Email Campaign,Low
CUST_FVKFDV,PROD_P33HGR,TRANS_DH0JF178,1,84.8,Clothing,50,North America,0.64,8178.53,1/22/2020,11/24/2023,Fall,Evening,Email Campaign,Medium
CUST_EZJWO9,PROD_1MAOLM,TRANS_DH0JF179,13,96.7,Electronics,19,South America,0.71,3602.75,1/22/2020,4/18/2023,Winter,Morning,Discount,Medium
CUST_D76K8M,PROD_06RVEN,TRANS_DH0JF180,3,107.14,Home,76,South America,0.76,9633.88,1/22/2020,6/13/2023,Winter,Evening,Loyalty Program,Medium
CUST_P5PXYW,PROD_8OPS22,TRANS_DH0JF181,5,107.66,Sports,8,Asia,0.23,7670,1/22/2020,8/6/2023,Summer,Afternoon,Email Campaign,Low
CUST_0C64ZM,PROD_QKNOB8,TRANS_DH0JF182,18,115.18,Home,49,South America,0.82,2151.38,1/22/2020,8/23/2023,Spring,Evening,Loyalty Program,High
CUST_G4ASQ2,PROD_52CT7N,TRANS_DH0JF183,10,116.1,Home,55,South America,0.19,973.27,1/22/2020,2/23/2023,Winter,Afternoon,Loyalty Program,Low
CUST_FQZ8NE,PROD_9W1VJT,TRANS_DH0JF184,19,180.36,Home,40,Asia,0.34,3677.89,1/22/2020,4/21/2023,Winter,Morning,Email Campaign,Low
CUST_HTWY80,PROD_5O16G7,TRANS_DH0JF185,12,182.05,Home,16,North America,0.97,8957.15,1/22/2020,12/8/2023,Winter,Evening,Email Campaign,High
CUST_LG5DVT,PROD_SRFGJ9,TRANS_DH0JF186,11,186.88,Clothing,81,North America,0.5,7851.47,1/22/2020,6/30/2023,Winter,Morning,Email Campaign,Medium
CUST_C2E0QU,PROD_Y58HP6,TRANS_DH0JF187,2,55.47,Electronics,28,Asia,0.69,3191.94,1/23/2020,8/26/2023,Summer,Afternoon,Email Campaign,Medium
CUST_C724FI,PROD_S7137F,TRANS_DH0JF188,3,55.83,Electronics,65,South America,0.34,4001.17,1/23/2020,8/17/2023,Winter,Morning,Loyalty Program,Low
CUST_K57JH6,PROD_TOWR4R,TRANS_DH0JF189,2,57.04,Sports,41,Asia,0.8,2839.28,1/23/2020,6/12/2023,Winter,Evening,Email Campaign,High
CUST_I6HPE9,PROD_XZ64SV,TRANS_DH0JF190,19,64.83,Home,8,Asia,0.65,2047.8,1/23/2020,6/3/2023,Spring,Afternoon,Email Campaign,Medium
CUST_CMKQWO,PROD_UTTMWK,TRANS_DH0JF191,13,77.22,Clothing,87,North America,0.29,1372.6,1/23/2020,9/9/2023,Fall,Morning,Discount,Low
CUST_R8U8WH,PROD_N8SNI2,TRANS_DH0JF192,14,92.57,Electronics,8,North America,0.27,1929.74,1/23/2020,11/15/2023,Spring,Afternoon,Email Campaign,Low
CUST_FYBP3Y,PROD_CVB1VZ,TRANS_DH0JF193,9,99.11,Sports,15,North America,0.74,7964.76,1/23/2020,6/15/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_WC4RNM,PROD_OEN47L,TRANS_DH0JF194,6,131.92,Electronics,86,South America,0.89,7238.86,1/23/2020,8/5/2023,Fall,Evening,Loyalty Program,High
CUST_BDUXEE,PROD_DPV4GL,TRANS_DH0JF195,1,133.08,Clothing,58,South America,1,5974.78,1/23/2020,5/2/2023,Fall,Evening,Discount,High
CUST_WKZSMO,PROD_XKB0I0,TRANS_DH0JF196,1,133.25,Sports,64,North America,0.44,3073.95,1/23/2020,9/18/2023,Spring,Afternoon,Loyalty Program,Low
CUST_LHQ9YE,PROD_23ZK2D,TRANS_DH0JF197,13,139.38,Clothing,82,Asia,0.67,3504.31,1/23/2020,8/2/2023,Spring,Afternoon,Discount,Medium
CUST_BATSFO,PROD_TK4GX4,TRANS_DH0JF198,11,165.83,Clothing,10,South America,0.47,4803.46,1/23/2020,2/2/2023,Winter,Afternoon,Email Campaign,Low
CUST_8142P9,PROD_7ZCAML,TRANS_DH0JF199,8,189.86,Sports,52,Asia,0.83,7446.46,1/23/2020,5/20/2023,Summer,Evening,Loyalty Program,High
CUST_3P2UMQ,PROD_6Y765I,TRANS_DH0JF200,5,195.98,Clothing,70,North America,0.94,2131.19,1/23/2020,5/16/2023,Spring,Afternoon,Discount,High
CUST_C69ZPB,PROD_FPXB9U,TRANS_DH0JF201,1,43.55,Clothing,21,North America,0.85,7604.02,1/24/2020,5/18/2023,Fall,Afternoon,Discount,High
CUST_ZRDVG5,PROD_OKJHAP,TRANS_DH0JF202,13,46.24,Home,7,North America,0.48,2891.62,1/24/2020,1/10/2023,Winter,Morning,Discount,Low
CUST_G8HGAR,PROD_P9KHKX,TRANS_DH0JF203,18,57.9,Clothing,57,Europe,0.03,366.33,1/24/2020,2/19/2023,Fall,Afternoon,Email Campaign,Low
CUST_9DOZZ2,PROD_W969FS,TRANS_DH0JF204,5,60.75,Electronics,65,Europe,0.94,1054.24,1/24/2020,1/30/2023,Winter,Afternoon,Email Campaign,High
CUST_A2BGND,PROD_OVENLK,TRANS_DH0JF205,15,73.92,Clothing,29,Europe,0.55,2423.49,1/24/2020,11/2/2023,Summer,Morning,Discount,Medium
CUST_MO7URG,PROD_T5UWA2,TRANS_DH0JF206,3,80.7,Home,19,South America,0.01,3358.89,1/24/2020,7/19/2023,Spring,Afternoon,Discount,Low
CUST_SC5X04,PROD_F3I89U,TRANS_DH0JF207,10,85.43,Electronics,28,Asia,0.65,2208.99,1/24/2020,12/27/2023,Fall,Morning,Loyalty Program,Medium
CUST_TNIUTU,PROD_JS6TNU,TRANS_DH0JF208,8,141.59,Sports,7,Asia,0.28,6526.36,1/24/2020,12/2/2023,Summer,Evening,Email Campaign,Low
CUST_I85B8U,PROD_G3535Y,TRANS_DH0JF209,8,178.69,Home,63,South America,0.22,3110.02,1/24/2020,1/1/2023,Summer,Evening,Discount,Low
CUST_8TZ313,PROD_L6M9PD,TRANS_DH0JF210,4,197.75,Electronics,16,Europe,0.07,7525.43,1/24/2020,8/22/2023,Summer,Afternoon,Email Campaign,Low
CUST_E0VL8Z,PROD_WT5QHF,TRANS_DH0JF211,16,45.21,Electronics,18,South America,0.29,4404.1,1/25/2020,1/28/2023,Winter,Evening,Email Campaign,Low
CUST_U96VBM,PROD_LWP8D2,TRANS_DH0JF212,17,47.23,Clothing,68,Asia,0.85,1944.7,1/25/2020,11/19/2023,Summer,Morning,Discount,High
CUST_GN5KM7,PROD_B7OO5W,TRANS_DH0JF213,17,61.2,Home,32,Asia,0.67,5697.26,1/25/2020,4/11/2023,Summer,Afternoon,Discount,Medium
CUST_F91SV4,PROD_YMLOTA,TRANS_DH0JF214,13,62.29,Clothing,15,Europe,0.58,9690.78,1/25/2020,10/27/2023,Spring,Afternoon,Discount,Medium
CUST_AOHTHN,PROD_1P5RUA,TRANS_DH0JF215,4,92,Electronics,8,Asia,0.62,8828.6,1/25/2020,2/21/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_JI3MUS,PROD_QLMX2M,TRANS_DH0JF216,1,104.84,Clothing,33,South America,0.1,4849.82,1/25/2020,12/28/2023,Fall,Morning,Loyalty Program,Low
CUST_56LHI7,PROD_1UMBQS,TRANS_DH0JF217,19,124.15,Home,22,Europe,0.35,6268.35,1/25/2020,3/23/2023,Spring,Afternoon,Loyalty Program,Low
CUST_RPU5US,PROD_20DZ9B,TRANS_DH0JF218,2,143.9,Home,8,South America,0.84,8459.92,1/25/2020,8/23/2023,Fall,Evening,Email Campaign,High
CUST_QG8EBS,PROD_1ONV13,TRANS_DH0JF219,2,147.01,Clothing,14,Europe,0.9,1726.07,1/25/2020,2/5/2023,Winter,Afternoon,Email Campaign,High
CUST_ZH5RCA,PROD_8PCB8G,TRANS_DH0JF220,19,181.77,Home,64,South America,0.54,2927.24,1/25/2020,4/15/2023,Winter,Evening,Discount,Medium
CUST_Q6TLT5,PROD_50KU3G,TRANS_DH0JF221,13,110.88,Clothing,78,Europe,0.04,479.24,1/26/2020,9/17/2023,Winter,Morning,Email Campaign,Low
CUST_XEU9LW,PROD_QP6J5J,TRANS_DH0JF222,9,144.21,Electronics,38,North America,0.05,6850.85,1/26/2020,8/3/2023,Summer,Morning,Discount,Low
CUST_L7R0UZ,PROD_JSRCHD,TRANS_DH0JF223,6,146.59,Sports,76,Europe,0.64,1800.69,1/26/2020,2/9/2023,Summer,Afternoon,Discount,Medium
CUST_Q48CT2,PROD_RDJ3AJ,TRANS_DH0JF224,14,149.51,Home,29,North America,0.1,6911.95,1/26/2020,4/9/2023,Spring,Afternoon,Discount,Low
CUST_I6SSZD,PROD_SA4UGA,TRANS_DH0JF225,4,151.22,Electronics,55,Asia,0.23,385.38,1/26/2020,8/25/2023,Winter,Morning,Email Campaign,Low
CUST_I4DSOQ,PROD_BKHD8V,TRANS_DH0JF226,14,165.58,Sports,89,Asia,0.59,6804.34,1/26/2020,7/23/2023,Fall,Evening,Email Campaign,Medium
CUST_QSP3KN,PROD_KDSZ0B,TRANS_DH0JF227,8,71.99,Home,64,North America,0.42,2705.42,1/27/2020,8/29/2023,Fall,Morning,Email Campaign,Low
CUST_TX2PGC,PROD_TZ1G1N,TRANS_DH0JF228,4,84.69,Sports,19,Europe,0.3,1540.04,1/27/2020,1/18/2023,Summer,Afternoon,Discount,Low
CUST_KO71BP,PROD_OBT20N,TRANS_DH0JF229,10,94.64,Sports,5,South America,0.54,4657.62,1/27/2020,1/3/2023,Spring,Morning,Discount,Medium
CUST_VV0V9V,PROD_MQHM4R,TRANS_DH0JF230,14,101.2,Electronics,47,Europe,0.37,587.82,1/27/2020,7/5/2023,Fall,Afternoon,Loyalty Program,Low
CUST_JS2AQC,PROD_IVN9KM,TRANS_DH0JF231,9,131.68,Sports,22,Asia,0.08,7171.25,1/27/2020,5/20/2023,Fall,Morning,Discount,Low
CUST_Q8XO95,PROD_U6H080,TRANS_DH0JF232,10,138.71,Clothing,42,Europe,0.82,8498.76,1/27/2020,3/20/2023,Summer,Morning,Email Campaign,High
CUST_KMXLZ6,PROD_63VOM2,TRANS_DH0JF233,5,145.16,Electronics,30,North America,0.94,8022.24,1/27/2020,4/25/2023,Fall,Morning,Loyalty Program,High
CUST_R95SL0,PROD_9KBKBR,TRANS_DH0JF234,12,181.51,Sports,23,Europe,0.12,1631.2,1/27/2020,10/25/2023,Spring,Afternoon,Email Campaign,Low
CUST_IDY7LL,PROD_7YXPRR,TRANS_DH0JF235,11,196.26,Clothing,36,Asia,0.03,2973.03,1/27/2020,7/9/2023,Fall,Afternoon,Loyalty Program,Low
CUST_FHB8KF,PROD_32QYLR,TRANS_DH0JF236,7,32.64,Sports,30,Europe,0.82,9052.57,1/28/2020,8/14/2023,Spring,Evening,Loyalty Program,High
CUST_I8HVXN,PROD_T1I302,TRANS_DH0JF237,14,52.58,Sports,67,South America,0.56,2593.78,1/28/2020,5/30/2023,Summer,Evening,Email Campaign,Medium
CUST_J50HG1,PROD_LENPKJ,TRANS_DH0JF238,14,67.7,Clothing,79,Asia,0.1,7544.22,1/28/2020,11/15/2023,Fall,Afternoon,Loyalty Program,Low
CUST_DEW44I,PROD_APYU8N,TRANS_DH0JF239,14,80.41,Clothing,77,North America,0.53,8690.66,1/28/2020,9/9/2023,Summer,Evening,Discount,Medium
CUST_BY1X8M,PROD_T85OG4,TRANS_DH0JF240,6,107.91,Home,82,North America,0.43,7389.57,1/28/2020,3/22/2023,Fall,Morning,Discount,Low
CUST_9IZPCZ,PROD_JFEJDB,TRANS_DH0JF241,8,170.19,Home,47,Europe,0.05,5716.75,1/28/2020,3/17/2023,Winter,Evening,Loyalty Program,Low
CUST_55OLQZ,PROD_R5AZJB,TRANS_DH0JF242,8,185.03,Sports,13,Europe,0.22,7247.9,1/28/2020,2/21/2023,Fall,Afternoon,Email Campaign,Low
CUST_VUMAUY,PROD_PNGIXY,TRANS_DH0JF243,16,38.68,Electronics,6,North America,0.88,9385.64,1/29/2020,8/25/2023,Fall,Evening,Discount,High
CUST_L07HCE,PROD_57HSFO,TRANS_DH0JF244,12,42.36,Sports,55,Asia,0.85,1606.15,1/29/2020,2/19/2023,Fall,Morning,Email Campaign,High
CUST_LAC7UZ,PROD_Z43XSP,TRANS_DH0JF245,13,58.6,Home,85,Asia,0.57,3155.64,1/29/2020,2/13/2023,Spring,Evening,Loyalty Program,Medium
CUST_LZWF01,PROD_FVUWMI,TRANS_DH0JF246,10,64.74,Sports,49,South America,0.02,8283.64,1/29/2020,1/10/2023,Winter,Afternoon,Email Campaign,Low
CUST_S7GSF5,PROD_K963UP,TRANS_DH0JF247,6,65.21,Clothing,37,North America,0.43,4541.64,1/29/2020,8/13/2023,Fall,Evening,Email Campaign,Low
CUST_A0MPCZ,PROD_O8EXHL,TRANS_DH0JF248,13,68.84,Electronics,8,North America,0.42,6608.75,1/29/2020,1/13/2023,Summer,Afternoon,Email Campaign,Low
CUST_XZ5E1P,PROD_HLBWHW,TRANS_DH0JF249,13,78.61,Clothing,58,Europe,0.7,6960.04,1/29/2020,1/12/2023,Winter,Afternoon,Email Campaign,Medium
CUST_DATN7A,PROD_FHWVW2,TRANS_DH0JF250,15,88.32,Electronics,28,South America,0.56,8016.4,1/29/2020,10/15/2023,Fall,Afternoon,Email Campaign,Medium
CUST_1SEIQF,PROD_IT6QW6,TRANS_DH0JF251,7,123.4,Electronics,83,Europe,0.26,7745.77,1/29/2020,8/2/2023,Winter,Evening,Discount,Low
CUST_V6KSMS,PROD_35F0NA,TRANS_DH0JF252,2,149.62,Clothing,24,Europe,0.44,5237.12,1/29/2020,8/10/2023,Summer,Evening,Email Campaign,Low
CUST_JZ5RDM,PROD_AYGYF6,TRANS_DH0JF253,1,196.95,Home,46,South America,0.95,8112.47,1/29/2020,2/16/2023,Winter,Evening,Discount,High
CUST_VJXTV2,PROD_001FJV,TRANS_DH0JF254,4,35.48,Home,20,Asia,0.39,9951.08,1/30/2020,12/17/2023,Spring,Afternoon,Loyalty Program,Low
CUST_N0ZPOL,PROD_98S5IB,TRANS_DH0JF255,17,38.95,Sports,6,Asia,0.23,7018.88,1/30/2020,9/23/2023,Fall,Evening,Loyalty Program,Low
CUST_0Q6KLN,PROD_XUTI9O,TRANS_DH0JF256,3,45.54,Home,45,Europe,0.9,9773.02,1/30/2020,5/21/2023,Spring,Evening,Email Campaign,High
CUST_3PZLR0,PROD_18HFMZ,TRANS_DH0JF257,5,66.11,Electronics,22,North America,0.11,6116.85,1/30/2020,5/18/2023,Fall,Afternoon,Email Campaign,Low
CUST_HU0CZF,PROD_A00V3Z,TRANS_DH0JF258,17,86.06,Clothing,57,North America,0.73,9029.47,1/30/2020,5/11/2023,Spring,Evening,Email Campaign,Medium
CUST_GDAZ5V,PROD_SHC9WT,TRANS_DH0JF259,11,87.13,Clothing,78,South America,0.88,6140.66,1/30/2020,5/13/2023,Summer,Evening,Discount,High
CUST_II8XPN,PROD_LOSOPG,TRANS_DH0JF260,5,97.73,Clothing,22,Europe,0.3,2600.35,1/30/2020,8/24/2023,Winter,Evening,Email Campaign,Low
CUST_G3WUCM,PROD_4KR8RQ,TRANS_DH0JF261,13,122.14,Electronics,43,South America,0.27,308.95,1/30/2020,7/31/2023,Fall,Morning,Email Campaign,Low
CUST_2RYIIX,PROD_E45RWX,TRANS_DH0JF262,17,131.31,Sports,57,Europe,0.34,4645.81,1/30/2020,11/20/2023,Summer,Afternoon,Email Campaign,Low
CUST_AMFB45,PROD_S3UZFL,TRANS_DH0JF263,4,182.26,Clothing,63,South America,0.68,3101.8,1/30/2020,2/16/2023,Summer,Afternoon,Email Campaign,Medium
CUST_KA323X,PROD_K7B6ET,TRANS_DH0JF264,6,183.97,Clothing,68,North America,0.7,7372.35,1/30/2020,4/24/2023,Spring,Evening,Loyalty Program,Medium
CUST_ES9RKE,PROD_KJ7HFM,TRANS_DH0JF265,10,49.54,Electronics,79,North America,0.16,436.24,1/31/2020,10/12/2023,Fall,Evening,Loyalty Program,Low
CUST_NLNESP,PROD_VS2FBW,TRANS_DH0JF266,8,68.48,Home,65,North America,0.34,3111.86,1/31/2020,9/24/2023,Winter,Evening,Discount,Low
CUST_RTT9IK,PROD_PABATV,TRANS_DH0JF267,2,123.68,Sports,69,Europe,0.05,7645.86,1/31/2020,11/9/2023,Fall,Evening,Loyalty Program,Low
CUST_RO6W0X,PROD_KVR7SZ,TRANS_DH0JF268,12,130.19,Clothing,31,Asia,0.08,4896.87,1/31/2020,11/2/2023,Summer,Morning,Loyalty Program,Low
CUST_J0HTJD,PROD_KKDUFZ,TRANS_DH0JF269,17,171.23,Sports,86,Asia,0.76,4635.2,1/31/2020,10/26/2023,Fall,Evening,Loyalty Program,Medium
CUST_3W8UOH,PROD_QIDSE0,TRANS_DH0JF270,2,184.96,Sports,6,South America,0.1,9266.6,1/31/2020,6/12/2023,Spring,Afternoon,Discount,Low
CUST_CZR1HB,PROD_3CR7UP,TRANS_DH0JF271,9,191.83,Electronics,40,South America,0.84,5744.61,1/31/2020,6/28/2023,Fall,Evening,Discount,High
CUST_CYER84,PROD_82ASIU,TRANS_DH0JF272,12,192.84,Home,83,South America,0.58,4120.1,1/31/2020,9/15/2023,Spring,Evening,Discount,Medium
CUST_A0K46V,PROD_Q5CF8G,TRANS_DH0JF273,15,46.88,Electronics,33,South America,0.06,7505.43,2/1/2020,2/12/2023,Spring,Afternoon,Email Campaign,Low
CUST_EREJIC,PROD_FVR88M,TRANS_DH0JF274,18,65.69,Home,62,South America,0.83,7826.01,2/1/2020,9/23/2023,Fall,Morning,Loyalty Program,High
CUST_2QP6WW,PROD_QJJAIA,TRANS_DH0JF275,1,82.29,Home,5,North America,0.66,7347.47,2/1/2020,12/13/2023,Winter,Evening,Email Campaign,Medium
CUST_9ROGRU,PROD_IYPB3Q,TRANS_DH0JF276,5,94.47,Electronics,32,Asia,0.24,7328.1,2/1/2020,3/23/2023,Spring,Morning,Email Campaign,Low
CUST_6QMPQX,PROD_H2D5FL,TRANS_DH0JF277,17,132.25,Electronics,21,North America,0.55,5135.59,2/1/2020,1/20/2023,Spring,Evening,Email Campaign,Medium
CUST_Q7HD2E,PROD_OP96P4,TRANS_DH0JF278,19,176.12,Electronics,31,North America,0.15,4846.19,2/1/2020,11/22/2023,Spring,Morning,Email Campaign,Low
CUST_D634AD,PROD_XP49JN,TRANS_DH0JF279,6,24.48,Sports,85,Asia,0.28,1952.62,2/2/2020,5/26/2023,Spring,Afternoon,Loyalty Program,Low
CUST_L3Z0X4,PROD_P7LMUC,TRANS_DH0JF280,2,77.42,Sports,78,South America,0.64,5763.03,2/2/2020,7/3/2023,Spring,Morning,Loyalty Program,Medium
CUST_RNG8B4,PROD_QPA6SA,TRANS_DH0JF281,3,110.33,Electronics,45,North America,0.87,446.22,2/2/2020,8/20/2023,Winter,Morning,Loyalty Program,High
CUST_1XJ7J5,PROD_A58JQN,TRANS_DH0JF282,13,128.42,Home,49,North America,0.55,903.73,2/2/2020,2/17/2023,Summer,Evening,Loyalty Program,Medium
CUST_AK97OR,PROD_DNHU5F,TRANS_DH0JF283,17,182.62,Clothing,16,Asia,0.9,7245.01,2/2/2020,8/5/2023,Summer,Evening,Discount,High
CUST_PLF51R,PROD_NQDWK1,TRANS_DH0JF284,2,22.7,Electronics,79,Europe,0.92,8995.91,2/3/2020,6/1/2023,Winter,Morning,Discount,High
CUST_7YFPQM,PROD_I4RE1S,TRANS_DH0JF285,12,42.4,Sports,7,Europe,0.24,9165.15,2/3/2020,3/5/2023,Winter,Afternoon,Loyalty Program,Low
CUST_H78OK0,PROD_0CR69E,TRANS_DH0JF286,18,45.65,Clothing,80,Europe,0.04,4551.52,2/3/2020,7/10/2023,Summer,Afternoon,Discount,Low
CUST_JMA52U,PROD_KYNNEL,TRANS_DH0JF287,1,48.66,Sports,80,Asia,0.17,477.79,2/3/2020,3/24/2023,Winter,Evening,Discount,Low
CUST_V40MH3,PROD_E1PMBB,TRANS_DH0JF288,9,92.31,Electronics,85,South America,0.4,2113.5,2/3/2020,5/30/2023,Spring,Morning,Discount,Low
CUST_JOBMAA,PROD_6UIVJC,TRANS_DH0JF289,17,95.26,Clothing,87,Asia,0.54,9365.96,2/3/2020,2/4/2023,Summer,Morning,Loyalty Program,Medium
CUST_M74BZH,PROD_K4XLUM,TRANS_DH0JF290,16,124.45,Clothing,82,South America,0.57,4353.98,2/3/2020,10/17/2023,Winter,Afternoon,Email Campaign,Medium
CUST_JSFDVG,PROD_89VL0D,TRANS_DH0JF291,3,138.65,Clothing,45,North America,0.32,8756.5,2/3/2020,11/19/2023,Fall,Morning,Discount,Low
CUST_ECZY3B,PROD_HZZV34,TRANS_DH0JF292,19,148.62,Home,7,Europe,0.26,6746,2/3/2020,7/22/2023,Summer,Evening,Discount,Low
CUST_96R07D,PROD_KLC9X6,TRANS_DH0JF293,14,163.15,Clothing,8,Europe,0.54,9226.4,2/3/2020,12/1/2023,Summer,Morning,Email Campaign,Medium
CUST_GJE66Y,PROD_LVZ4CG,TRANS_DH0JF294,1,35.94,Electronics,32,North America,0.27,8862.13,2/4/2020,4/27/2023,Summer,Afternoon,Loyalty Program,Low
CUST_L8QRCZ,PROD_O3KZO3,TRANS_DH0JF295,4,51.07,Home,24,Asia,0.59,2912.26,2/4/2020,11/28/2023,Spring,Evening,Discount,Medium
CUST_DJJJGB,PROD_DFAE4K,TRANS_DH0JF296,6,66.8,Home,60,South America,0.5,7454.78,2/4/2020,3/14/2023,Winter,Evening,Loyalty Program,Medium
CUST_8QEAW2,PROD_ODMHND,TRANS_DH0JF297,6,83.22,Clothing,73,Europe,0.98,1416.84,2/4/2020,4/27/2023,Spring,Morning,Loyalty Program,High
CUST_C8A1T7,PROD_G6BKLH,TRANS_DH0JF298,19,107.19,Home,45,Asia,0.21,5504.62,2/4/2020,3/3/2023,Spring,Morning,Discount,Low
CUST_0GJ0NW,PROD_R0YJYM,TRANS_DH0JF299,9,110.73,Electronics,71,South America,0.2,8310.67,2/4/2020,9/1/2023,Winter,Afternoon,Loyalty Program,Low
CUST_LIKCBH,PROD_YOVT0Z,TRANS_DH0JF300,13,140.59,Home,60,North America,0.71,8581.84,2/4/2020,6/8/2023,Spring,Afternoon,Loyalty Program,Medium
CUST_BIH0QW,PROD_AAPCHD,TRANS_DH0JF301,15,199.91,Electronics,88,Europe,0.82,5143.44,2/4/2020,4/23/2023,Fall,Morning,Loyalty Program,High
CUST_KH15EH,PROD_5YS98E,TRANS_DH0JF302,12,51.63,Clothing,80,South America,0.56,9917.38,2/5/2020,12/15/2023,Winter,Morning,Loyalty Program,Medium
CUST_M10UEN,PROD_MWGLF9,TRANS_DH0JF303,19,63.47,Sports,43,Europe,0.23,2677.77,2/5/2020,6/7/2023,Summer,Morning,Discount,Low
CUST_62KICU,PROD_TJCD18,TRANS_DH0JF304,10,64.56,Clothing,82,Europe,0.58,5148.89,2/5/2020,5/23/2023,Fall,Morning,Email Campaign,Medium
CUST_S85RH6,PROD_3W7VDF,TRANS_DH0JF305,14,66.58,Sports,64,Europe,0.94,9304.62,2/5/2020,5/26/2023,Spring,Morning,Loyalty Program,High
CUST_Q4PTY8,PROD_REYN2C,TRANS_DH0JF306,19,90.15,Clothing,57,North America,0.7,283.05,2/5/2020,12/20/2023,Fall,Morning,Email Campaign,Medium
CUST_S3I7JQ,PROD_LFKL22,TRANS_DH0JF307,6,107.42,Electronics,64,Europe,0.96,6526.48,2/5/2020,12/6/2023,Summer,Morning,Email Campaign,High
CUST_V8YEXE,PROD_PCWHSO,TRANS_DH0JF308,5,113.55,Sports,9,Europe,0.08,5492.69,2/5/2020,1/29/2023,Summer,Evening,Loyalty Program,Low
